Event_type,lat,lon,magnitude,year,month,day,hour,dayofweek,cluster
Other,33.033678,-83.716345,1269.0,2026,3,2,15,0,1
Other,41.34486700000008,-88.048,869.0,2026,3,2,13,0,1
Other,35.12033300000007,-83.82495,1957.0,2026,3,2,12,0,1
Other,31.093738,-86.631821,2903.0,2026,3,2,11,0,1
Other,33.325000000000045,-86.068889,1121.0,2026,3,2,9,0,1
Other,33.81825600000008,-85.489226,721.0,2026,3,2,9,0,1
Other,34.6214,-95.8295,1380.0,2026,3,2,9,0,1
Other,32.951617,-87.386417,1482.0,2026,3,2,8,0,1
Other,32.67698800000005,-93.281531,1200.0,2026,3,2,8,0,1
Complex,34.41472200000004,-85.593056,500.0,2026,3,1,16,6,1
Other,31.122318000000064,-86.576534,1949.0,2026,3,1,9,6,1
Other,34.54694400000005,-93.693889,2707.0,2026,3,1,9,6,1
Other,31.62357700000007,-92.441277,1332.0,2026,3,1,8,6,1
Other,34.64138300000008,-93.3748,1159.0,2026,3,1,8,6,1
Other,34.771306,-94.664571,550.0,2026,3,1,8,6,1
Other,34.70250000000004,-94.205,1382.0,2026,3,1,8,6,1
Other,37.6896,-92.1398,2200.0,2026,2,28,20,5,1
Wildfire,30.8553797,-100.646594,798.0,2026,2,28,15,5,1
Wildfire,35.0777778,-95.3933333,800.0,2026,2,28,13,5,1
Other,36.06403300000005,-92.223,2452.0,2026,2,28,9,5,1
Other,37.4177,-91.2232,907.0,2026,2,28,9,5,1
Other,34.94650400000006,-93.844135,3175.0,2026,2,28,9,5,1
Other,34.74373000000003,-98.700088,2310.0,2026,2,28,9,5,1
Other,35.807322000000056,-93.016036,5625.0,2026,2,28,9,5,1
Other,35.04527800000005,-93.266111,3025.0,2026,2,28,8,5,1
Other,34.74666700000006,-93.708333,4774.0,2026,2,28,8,5,1
Other,34.564722000000074,-93.389444,3382.0,2026,2,28,8,5,1
Other,34.083444,-94.646917,1110.0,2026,2,28,8,5,1
Wildfire,34.34916670000007,-95.9663889,2477.0,2026,2,28,0,5,1
Other,37.703333,-92.355833,562.0,2026,2,27,16,4,1
Wildfire,27.70027780000004,-82.0230556,2000.0,2026,2,27,14,4,1
Other,35.450000000000045,-92.866667,832.0,2026,2,27,11,4,1
Other,34.95899300000008,-93.991881,2064.0,2026,2,27,9,4,1
Other,37.10968200000008,-91.205578,1231.0,2026,2,27,9,4,1
Other,37.494667,-92.026333,1554.0,2026,2,27,9,4,1
Other,36.888042,-91.150517,4125.0,2026,2,27,9,4,1
Other,31.640270000000044,-92.452683,1468.0,2026,2,27,9,4,1
Other,35.964444,-92.929167,1064.0,2026,2,27,8,4,1
Other,35.65416400000004,-93.736714,750.0,2026,2,27,8,4,1
Other,34.38010000000003,-94.66835,2732.0,2026,2,27,8,4,1
Wildfire,35.504167,-96.156944,702.0,2026,2,27,8,4,1
Other,34.708889000000056,-93.779722,748.0,2026,2,27,8,4,1
Other,31.88222200000007,-92.7625,1711.0,2026,2,27,8,4,1
Other,30.246944444000064,-94.14638889,500.0,2026,2,27,8,4,1
Other,31.325900000000047,-94.9552,1000.0,2026,2,27,8,4,1
Other,31.36591000000004,-95.00019,550.0,2026,2,27,8,4,1
Other,31.30750000000006,-94.9326,1000.0,2026,2,27,8,4,1
Other,31.971722000000057,-95.880324,581.0,2026,2,27,8,4,1
Other,33.805833333000066,-95.70222222,700.0,2026,2,27,8,4,1
Other,33.272777778000034,-94.70361111,500.0,2026,2,27,8,4,1
Other,30.98778300000004,-93.16275,1737.0,2026,2,27,8,4,1
Wildfire,46.30904,-108.43738,5060.0,2026,2,26,17,3,1
Other,46.497328,-112.098152,700.0,2026,2,26,12,3,1
Other,35.23238300000003,-93.4717,706.0,2026,2,26,10,3,1
Other,35.00735600000007,-93.830645,1464.0,2026,2,26,9,3,1
Wildfire,35.308056,-96.116667,535.0,2026,2,26,9,3,1
Other,34.71777000000003,-94.05651,1040.0,2026,2,26,9,3,1
Other,35.453047000000026,-92.875139,1000.0,2026,2,26,9,3,1
Other,31.10800000000006,-92.588,1159.0,2026,2,26,9,3,1
Other,35.736428000000046,-93.362228,1131.0,2026,2,26,9,3,1
Other,35.72730000000007,-94.3199,1100.0,2026,2,26,8,3,1
Other,34.588333000000034,-93.725833,3618.0,2026,2,26,8,3,1
Other,35.67181100000005,-93.325531,1861.0,2026,2,26,8,3,1
Other,36.13611100000003,-92.468611,3000.0,2026,2,26,8,3,1
Other,34.3986,-94.67,1488.0,2026,2,26,8,3,1
Other,34.72388900000004,-93.584722,3101.0,2026,2,26,8,3,1
Wildfire,35.79583330000003,-96.2105556,733.0,2026,2,25,20,2,1
Wildfire,31.124167,-89.0786,600.0,2026,2,25,19,2,1
Wildfire,36.39913,-96.34903,700.0,2026,2,25,16,2,1
Wildfire,30.446944400000064,-89.6483333,540.0,2026,2,25,16,2,1
Other,36.31854100000004,-94.815864,1770.0,2026,2,25,11,2,1
Other,36.644533,-91.107667,1343.0,2026,2,25,10,2,1
Other,42.45129700000007,-88.186847,538.0,2026,2,25,10,2,1
Wildfire,34.6688889,-95.22,905.0,2026,2,25,9,2,1
Other,36.79764800000004,-91.096444,1933.0,2026,2,25,9,2,1
Other,35.73333300000007,-93.35,1000.0,2026,2,25,9,2,1
Other,32.97016200000007,-87.363315,1102.0,2026,2,25,8,2,1
Other,33.33258,-86.01308,1397.0,2026,2,25,8,2,1
Other,34.82732400000003,-93.832312,621.0,2026,2,25,8,2,1
Other,32.91171700000007,-87.405038,1005.0,2026,2,25,8,2,1
Other,34.769488000000024,-94.105611,900.0,2026,2,25,8,2,1
Other,35.68300000000005,-93.862,2827.0,2026,2,25,8,2,1
Other,34.53638900000004,-93.391944,2002.0,2026,2,25,8,2,1
Other,33.20190000000002,-83.73645,1020.0,2026,2,25,8,2,1
Other,34.26746300000008,-94.7796,863.0,2026,2,25,8,2,1
Other,33.02550000000008,-83.6737,734.0,2026,2,25,8,2,1
Other,34.75750000000005,-93.839722,1884.0,2026,2,25,8,2,1
Other,34.615,-93.346278,1364.0,2026,2,25,8,2,1
Other,33.11890000000005,-92.1868,600.0,2026,2,25,8,2,1
Other,34.70891700000004,-93.397389,1259.0,2026,2,25,7,2,1
Wildfire,37.374833,-92.1983,550.0,2026,2,24,18,1,1
Wildfire,30.440144,-98.746777,1160.0,2026,2,24,18,1,1
Wildfire,36.29863,-102.24182,540.0,2026,2,24,17,1,1
Wildfire,35.37527800000004,-96.207222,739.0,2026,2,24,16,1,1
Wildfire,31.0586,-94.3567,1330.0,2026,2,24,14,1,1
Other,34.72555600000004,-93.725278,1190.0,2026,2,24,10,1,1
Other,36.03586100000007,-92.072583,1017.0,2026,2,24,9,1,1
Other,34.959516000000065,-93.847919,2997.0,2026,2,24,9,1,1
Other,36.05916700000006,-93.163889,700.0,2026,2,24,9,1,1
Other,37.33600000000007,-88.941,2000.0,2026,2,24,9,1,1
Other,34.61138900000003,-93.451667,1961.0,2026,2,24,9,1,1
Other,33.07590000000005,-83.73,633.0,2026,2,24,8,1,1
Other,32.965332000000046,-87.435335,3122.0,2026,2,24,7,1,1
Wildfire,34.75194440000007,-95.58,1405.0,2026,2,23,22,0,1
Wildfire,31.510818,-95.111848,515.0,2026,2,23,17,0,1
Other,31.633333,-110.216667,1874.0,2026,2,23,16,0,1
Other,34.26913500000006,-87.266682,794.0,2026,2,23,9,0,1
Other,34.28917300000006,-87.266349,745.0,2026,2,23,9,0,1
Other,34.982759000000044,-93.829095,2481.0,2026,2,23,9,0,1
Other,32.988440000000026,-87.352546,1402.0,2026,2,23,9,0,1
Other,33.01784900000007,-87.451253,2300.0,2026,2,23,9,0,1
Other,34.57138900000007,-93.530278,747.0,2026,2,23,8,0,1
Other,34.652972000000034,-93.47575,2936.0,2026,2,23,8,0,1
Other,34.66055600000004,-93.965833,693.0,2026,2,23,8,0,1
Other,34.924972000000025,-93.103583,1682.0,2026,2,23,8,0,1
Other,34.84198300000003,-94.846833,3099.0,2026,2,23,8,0,1
Wildfire,26.11905,-81.336917,10252.0,2026,2,23,7,0,1
Wildfire,30.88055560000004,-82.0136111,697.0,2026,2,22,20,6,1
Other,31.026977,-86.810544,2073.0,2026,2,22,19,6,1
Other,36.54566700000004,-93.827667,4052.0,2026,2,22,18,6,1
Wildfire,31.090807,-89.061656,2160.0,2026,2,22,15,6,1
Other,31.12100000000004,-93.7729,561.0,2026,2,22,10,6,1
Other,36.772965000000056,-98.176574,528.0,2026,2,22,9,6,1
Other,34.700015000000064,-94.168021,3344.0,2026,2,22,9,6,1
Other,36.08075000000008,-92.37075,3961.0,2026,2,22,9,6,1
Other,37.20481600000005,-89.350101,1520.0,2026,2,22,9,6,1
Other,34.63016700000003,-93.342783,657.0,2026,2,22,8,6,1
Wildfire,28.090833300000043,-81.1619444,750.0,2026,2,21,23,5,1
Wildfire,31.297777800000063,-88.4905556,555.0,2026,2,21,21,5,1
Other,35.584754,-96.001897,585.0,2026,2,21,9,5,1
Other,36.883271,-91.204848,1259.0,2026,2,21,9,5,1
Other,31.378585000000044,-95.09872,3061.0,2026,2,21,9,5,1
Other,34.424722,-93.864444,8259.0,2026,2,21,8,5,1
Other,34.633639,-93.363667,1171.0,2026,2,21,8,5,1
Other,34.933417,-93.100028,1971.0,2026,2,21,7,5,1
Other,37.92864800000007,-90.949829,774.0,2026,2,20,16,4,1
Other,37.44178300000005,-91.239783,735.0,2026,2,20,16,4,1
Other,35.001844,-93.869617,811.0,2026,2,20,10,4,1
Other,34.82457,-94.231248,1063.0,2026,2,20,10,4,1
Other,31.384045,-95.037088,1805.0,2026,2,20,10,4,1
Other,35.791717,-93.0302,669.0,2026,2,20,9,4,1
Other,34.521667,-93.547778,643.0,2026,2,20,9,4,1
Other,35.169,-93.7065,1991.0,2026,2,20,9,4,1
Other,36.9066,-91.1278,2786.0,2026,2,20,9,4,1
Other,36.0,-92.11,1877.0,2026,2,20,9,4,1
Other,34.641383,-93.3748,557.0,2026,2,20,8,4,1
Other,34.7939,-94.7656,682.0,2026,2,20,8,4,1
Other,34.759167,-94.311944,4328.0,2026,2,20,8,4,1
Other,37.56600000000003,-89.438,597.0,2026,2,20,8,4,1
Wildfire,34.74805560000004,-95.5269444,9565.0,2026,2,19,19,3,1
Wildfire,31.094010000000026,-89.140899,1800.0,2026,2,19,18,3,1
Other,37.55166700000007,-92.005,659.0,2026,2,19,16,3,1
Wildfire,36.69750000000005,-100.8355556,820.0,2026,2,19,11,3,1
Other,34.747884,-94.151752,1209.0,2026,2,19,11,3,1
Other,31.49908,-95.288702,687.0,2026,2,19,10,3,1
Other,31.47275,-95.342861,760.0,2026,2,19,9,3,1
Other,30.5323,-95.130367,1705.0,2026,2,19,9,3,1
Other,31.489,-90.967,882.0,2026,2,19,9,3,1
Other,34.61111100000005,-93.491944,1779.0,2026,2,19,8,3,1
Other,33.505,-85.884167,739.0,2026,2,19,8,3,1
Other,34.627778,-93.573611,1130.0,2026,2,19,8,3,1
Other,33.740833000000066,-85.5925,1074.0,2026,2,19,8,3,1
Wildfire,36.44888890000004,-94.8433333,536.0,2026,2,18,21,2,1
Other,31.075666,-86.742073,795.0,2026,2,18,18,2,1
Other,33.1503,-83.530183,1071.0,2026,2,18,15,2,1
Wildfire,36.770772,-96.135252,665.0,2026,2,18,13,2,1
Other,35.27,-92.5122,1208.0,2026,2,18,10,2,1
Other,31.47275,-95.342861,629.0,2026,2,18,10,2,1
Other,30.68835000000007,-89.231267,965.0,2026,2,18,10,2,1
Other,31.20405,-94.405467,976.0,2026,2,18,9,2,1
Other,33.44498,-98.526914,676.0,2026,2,18,9,2,1
Other,31.259533,-93.761467,668.0,2026,2,18,9,2,1
Other,37.6449,-89.4351,2050.0,2026,2,18,9,2,1
Other,33.245,-86.071944,1277.0,2026,2,18,9,2,1
Other,31.430717,-93.136617,1055.0,2026,2,18,9,2,1
Other,31.548951,-92.582292,1389.0,2026,2,18,9,2,1
Other,30.591333,-95.7345,2860.0,2026,2,18,9,2,1
Other,36.90850000000006,-92.057,1322.0,2026,2,18,8,2,1
Other,33.80716700000005,-85.506833,745.0,2026,2,18,8,2,1
Other,36.02,-92.2,2139.0,2026,2,18,8,2,1
Other,31.010417,-93.057167,1565.0,2026,2,18,8,2,1
Other,36.904333,-92.026333,2630.0,2026,2,18,8,2,1
Other,39.8935,-90.9399,1300.0,2026,2,18,8,2,1
Other,33.333,-83.474,773.0,2026,2,18,8,2,1
Other,34.021889,-82.351211,567.0,2026,2,18,7,2,1
Wildfire,36.91888890000007,-101.31,12894.0,2026,2,17,23,1,1
Wildfire,35.796667,-103.887294,3797.0,2026,2,17,19,1,1
Wildfire,36.92194440000003,-101.1269444,3680.0,2026,2,17,18,1,1
Wildfire,28.0833333,-81.3416667,1300.0,2026,2,17,17,1,1
Wildfire,36.42194440000003,-99.4369444,2159.0,2026,2,17,17,1,1
Wildfire,35.4217811,-102.2734346,12000.0,2026,2,17,17,1,1
Other,34.269135,-87.266682,684.0,2026,2,17,17,1,1
Wildfire,36.8108333,-100.5038889,283283.0,2026,2,17,13,1,1
Other,27.34778549,-97.60233308,904.0,2026,2,17,12,1,1
Other,30.698133,-88.86195,805.0,2026,2,17,10,1,1
Other,31.075666,-86.742073,795.0,2026,2,17,9,1,1
Other,31.246967,-92.62855,993.0,2026,2,17,9,1,1
Other,31.451217,-93.0008,1886.0,2026,2,17,8,1,1
Other,33.390278,-85.925,1142.0,2026,2,17,8,1,1
Other,33.198357,-83.545453,1073.0,2026,2,16,15,0,1
Other,31.9688,-95.6354,500.0,2026,2,16,14,0,1
Other,31.62638889,-98.95305556,1350.0,2026,2,16,14,0,1
Other,33.21483,-99.10124,708.0,2026,2,16,14,0,1
Wildfire,27.7991667,-81.3183333,800.0,2026,2,15,23,6,1
Wildfire,29.405,-81.3225,500.0,2026,2,15,23,6,1
Other,34.28163900000004,-87.229556,836.0,2026,2,14,10,5,1
Wildfire,27.0969444,-80.8683333,8612.0,2026,2,13,15,4,1
Other,30.76638889,-95.27888889,776.4,2026,2,13,12,4,1
Other,32.94625300000007,-87.397756,1954.0,2026,2,13,8,4,1
Other,32.920492,-87.433916,1458.0,2026,2,13,8,4,1
Other,33.156667,-86.176111,523.0,2026,2,13,8,4,1
Other,35.692514,-93.317111,742.0,2026,2,13,8,4,1
Other,33.766667,-85.541667,945.0,2026,2,13,8,4,1
Iceberg_D,-66.84,81.05,56.17,2026,2,13,0,4,4
Wildfire,35.6644444,-94.5127778,798.0,2026,2,12,18,3,1
Wildfire,30.259444,-84.9725,675.0,2026,2,12,15,3,1
Other,30.875470000000064,-95.10661,500.0,2026,2,12,10,3,1
Other,30.86240000000004,-95.04583,500.0,2026,2,12,10,3,1
Other,34.841983,-94.918017,1000.0,2026,2,12,10,3,1
Other,33.32525715400004,-99.11569854,1379.0,2026,2,12,10,3,1
Other,36.0622,-92.2889,1932.0,2026,2,12,10,3,1
Other,35.1746,-93.4994,518.0,2026,2,12,9,3,1
Other,32.985688,-87.312004,2288.0,2026,2,12,9,3,1
Other,32.976389,-87.4458,719.0,2026,2,12,9,3,1
Other,33.443056,-85.8675,2446.0,2026,2,12,8,3,1
Other,37.9455,-91.0577,1259.0,2026,2,12,8,3,1
Other,34.742778,-94.4,1649.0,2026,2,12,8,3,1
Other,35.672,-93.89,564.0,2026,2,12,8,3,1
Wildfire,27.83333330000005,-81.8788889,1216.0,2026,2,11,17,2,1
Wildfire,36.8444444,-100.8380556,1983.0,2026,2,11,16,2,1
Other,30.87071000000003,-94.99761,500.0,2026,2,11,16,2,1
Wildfire,26.3227778,-81.0991667,2600.0,2026,2,11,15,2,1
Other,33.816667,-85.508333,1230.0,2026,2,11,14,2,1
Other,35.73546400000004,-93.746108,3184.0,2026,2,11,10,2,1
Other,36.04530000000005,-92.15445,520.0,2026,2,11,9,2,1
Other,35.498369,-92.783083,825.0,2026,2,11,9,2,1
Other,36.565833000000055,-93.794167,782.0,2026,2,11,9,2,1
Other,36.6025,-92.863333,896.0,2026,2,11,9,2,1
Other,35.69800000000004,-93.901,1354.0,2026,2,11,8,2,1
Wildfire,35.1380556,-95.4386111,879.0,2026,2,10,11,1,1
Other,33.17575,-83.502417,1230.0,2026,2,10,10,1,1
Wildfire,35.27199,-104.02023,3366.0,2026,2,10,10,1,1
Other,34.073833,-87.273667,647.0,2026,2,10,9,1,1
Wildfire,35.030833,-96.206389,513.0,2026,2,10,9,1,1
Other,36.052583,-92.403389,1363.0,2026,2,10,9,1,1
Other,33.361778,-85.935778,744.0,2026,2,10,9,1,1
Wildfire,33.379033,-85.98225,632.0,2026,2,10,8,1,1
Other,31.45065,-93.232767,2799.0,2026,2,10,8,1,1
Wildfire,35.16633,-103.33152,2674.0,2026,2,9,15,0,1
Other,34.2614,-87.4077,1058.0,2026,2,9,9,0,1
Other,34.549444,-93.57,691.0,2026,2,9,9,0,1
Other,34.6993,-95.685,565.0,2026,2,9,9,0,1
Other,30.995,-93.167,1031.0,2026,2,9,9,0,1
Other,31.598904,-92.465403,2004.0,2026,2,9,8,0,1
Other,31.776917,-93.970133,2035.0,2026,2,9,8,0,1
Other,34.736111,-93.616944,568.0,2026,2,9,8,0,1
Other,32.5053,-89.6126,763.0,2026,2,8,15,6,1
Other,31.00105,-93.118017,1409.0,2026,2,8,8,6,1
Other,33.788611,-85.619444,760.0,2026,2,8,8,6,1
Other,31.661012,-92.466435,1525.0,2026,2,8,8,6,1
Other,31.435833,-93.069617,1828.0,2026,2,8,8,6,1
Other,31.906283,-92.796,1629.0,2026,2,8,8,6,1
Wildfire,34.8591667,-95.4122222,820.0,2026,2,8,7,6,1
Wildfire,34.3811111,-95.9836111,873.0,2026,2,7,21,5,1
Wildfire,26.3225,-80.7569444,4267.0,2026,2,7,21,5,1
Other,30.590252,-99.759704,605.0,2026,2,7,18,5,1
Wildfire,29.819656,-94.613746,680.0,2026,2,7,16,5,1
Other,31.28406,-95.220978,2697.0,2026,2,7,9,5,1
Other,32.092,-92.8505,1155.0,2026,2,7,9,5,1
Other,34.9769,-95.7683,820.0,2026,2,7,9,5,1
Other,31.46855,-93.1975,2986.0,2026,2,7,9,5,1
Other,36.707273,-98.192779,2500.0,2026,2,7,9,5,1
Other,31.13,-92.5668,1640.0,2026,2,7,9,5,1
Other,31.691145,-92.438513,1414.0,2026,2,7,8,5,1
Other,32.940117,-87.417117,2517.0,2026,2,7,8,5,1
Other,31.108067,-92.559,2170.0,2026,2,7,8,5,1
Other,31.150885,-86.604308,583.0,2026,2,7,8,5,1
Other,28.94944444,-95.43611111,650.0,2026,2,6,12,4,1
Other,33.012583,-87.375917,2046.0,2026,2,6,11,4,1
Other,31.4202,-90.980717,590.0,2026,2,6,11,4,1
Other,30.632483,-88.901833,1726.0,2026,2,6,11,4,1
Other,35.441667,-94.991389,500.0,2026,2,6,10,4,1
Other,31.708243,-92.483859,1718.0,2026,2,6,10,4,1
Other,31.1722,-92.6717,606.0,2026,2,6,9,4,1
Other,31.4693,-88.819,1862.0,2026,2,6,9,4,1
Other,31.021,-86.541,529.0,2026,2,6,9,4,1
Other,32.061111,-92.867778,1143.0,2026,2,6,8,4,1
Other,31.4738,-93.075333,2720.0,2026,2,6,8,4,1
Other,31.354762,-95.057002,3745.0,2026,2,6,8,4,1
Other,32.9175,-87.4792,2225.0,2026,2,6,8,4,1
Other,30.152833,-84.631667,5192.0,2026,2,6,7,4,1
Other,33.533889,-85.844167,780.0,2026,2,5,14,3,1
Other,33.734,-85.601333,1261.0,2026,2,5,14,3,1
Other,33.390278,-85.925,1004.0,2026,2,5,14,3,1
Other,33.768667,-85.578333,908.0,2026,2,5,14,3,1
Other,33.826333,-85.62,1500.0,2026,2,5,14,3,1
Other,33.505,-85.884167,668.0,2026,2,5,14,3,1
Other,30.632483,-88.901833,957.0,2026,2,5,11,3,1
Other,35.5951,-99.27062,543.0,2026,2,5,10,3,1
Other,31.375,-91.064,803.0,2026,2,5,9,3,1
Other,30.490783,-95.137283,1947.0,2026,2,5,9,3,1
Other,31.084385,-86.527776,805.0,2026,2,5,8,3,1
Other,37.486731,-106.128965,844.0,2026,2,4,18,2,1
Other,32.975,-87.408333,2688.0,2026,2,4,17,2,1
Wildfire,27.5925,-81.237778,3047.0,2026,2,3,18,1,1
Wildfire,30.6852778,-89.3847222,600.0,2026,2,3,17,1,1
Wildfire,30.05,-85.3877778,650.0,2026,2,2,23,0,1
Wildfire,33.48196667,-98.2305,738.4,2026,2,2,16,0,1
Other,33.4125,-85.883333,1489.0,2026,2,2,16,0,1
Other,33.79,-85.556667,633.0,2026,2,2,16,0,1
Other,46.709167,-111.722167,950.0,2026,2,2,13,0,1
Other,31.557,-88.9697,1366.0,2026,2,2,11,0,1
Other,30.628983,-88.891783,691.0,2026,2,2,10,0,1
Other,34.270908,-87.38604,2536.0,2026,2,2,10,0,1
Other,31.726,-92.542757,2480.0,2026,2,2,10,0,1
Other,34.090856,-87.382584,693.0,2026,2,2,10,0,1
Other,32.917133,-87.375367,880.0,2026,2,2,9,0,1
Other,30.56055,-95.676333,2693.0,2026,2,2,9,0,1
Other,30.993,-93.016,1003.0,2026,2,2,9,0,1
Other,31.918056,-92.747222,1679.0,2026,2,2,9,0,1
Other,31.507367,-93.097133,3092.0,2026,2,2,9,0,1
Other,30.357,-84.631,2506.0,2026,2,2,7,0,1
Other,33.474722,-85.855278,1036.0,2026,2,1,19,6,1
Other,33.724541,-85.637011,1556.0,2026,2,1,19,6,1
Other,30.585,-95.751667,653.0,2026,2,1,17,6,1
Other,32.5117,-89.5911,736.0,2026,2,1,10,6,1
Other,33.245,-86.071944,819.0,2026,2,1,9,6,1
Other,33.792667,-85.538333,521.0,2026,2,1,8,6,1
Other,32.775,-87.016667,731.0,2026,2,1,7,6,1
Wildfire,31.096348,-89.136223,650.0,2026,1,31,13,5,1
Other,32.8968,-87.35286,710.0,2026,1,31,11,5,1
Other,31.34468,-95.252622,1928.0,2026,1,31,10,5,1
Other,30.6841,-88.856717,596.0,2026,1,30,10,4,1
Other,31.403297,-95.199912,1387.0,2026,1,30,10,4,1
Other,33.466667,-85.9,759.0,2026,1,30,9,4,1
Other,33.819111,-85.572972,589.0,2026,1,29,8,3,1
Other,26.642667,-80.392267,4000.0,2026,1,29,7,3,1
Other,39.582367,-118.4403,2900.0,2026,1,28,18,2,1
Other,27.723452,-81.320114,761.0,2026,1,28,8,2,1
Other,34.925833,-76.808333,701.0,2026,1,28,8,2,1
Other,30.147026,-84.845245,6758.0,2026,1,28,7,2,1
Other,33.522333,-85.69,1187.0,2026,1,27,18,1,1
Other,31.129558,-86.605613,1020.0,2026,1,27,18,1,1
Other,31.51914,-110.339,835.0,2026,1,27,10,1,1
Other,31.11305556,-93.77722222,600.0,2026,1,27,9,1,1
Other,31.11194444,-93.77722222,500.0,2026,1,27,9,1,1
Other,31.008333,-86.641667,845.0,2026,1,27,8,1,1
Other,31.008309,-86.683717,831.0,2026,1,27,8,1,1
Other,25.959733,-81.5506,1855.0,2026,1,27,7,1,1
Other,31.013889,-86.669444,1916.0,2026,1,26,8,0,1
Other,31.122133,-86.569467,2777.0,2026,1,26,8,0,1
Other,27.601514,-81.205616,937.0,2026,1,24,9,5,1
Other,34.0385,-106.617583,3000.0,2026,1,23,15,4,1
Other,27.70138889,-97.16666667,1999.0,2026,1,22,17,3,1
Other,27.701885,-81.242182,1078.0,2026,1,22,8,3,1
Wildfire,26.0911111,-81.345,593.0,2026,1,21,19,2,1
Wildfire,29.5875,-94.535,842.0,2026,1,21,9,2,1
Other,30.158,-84.782,4413.0,2026,1,21,7,2,1
Wildfire,30.0744444,-84.6047222,4793.0,2026,1,20,19,1,1
Other,36.0677,-93.1981,575.0,2026,1,20,12,1,1
Other,34.890104,-93.896543,1198.0,2026,1,20,12,1,1
Other,33.6985,-85.615167,2852.0,2026,1,20,10,1,1
Other,35.668694,-93.615833,775.0,2026,1,20,8,1,1
Wildfire,34.795917,-114.538383,3868.0,2026,1,19,18,0,1
Other,34.593554,-89.288343,1248.0,2026,1,19,14,0,1
Other,32.93305,-87.374133,1076.0,2026,1,19,13,0,1
Other,32.980217,-87.378367,542.0,2026,1,19,13,0,1
Other,38.849631,-123.222185,671.0,2026,1,19,11,0,1
Other,35.00509,-94.047957,516.0,2026,1,19,9,0,1
Other,30.6123,-99.4524,800.0,2026,1,19,8,0,1
Other,28.48305556,-96.46388889,550.0,2026,1,19,8,0,1
Other,29.024133,-81.583083,872.0,2026,1,19,7,0,1
Wildfire,27.7961111,-81.8927778,600.0,2026,1,18,18,6,1
Other,34.382,-96.90802,1745.0,2026,1,18,11,6,1
Other,35.00509,-94.047957,1279.0,2026,1,18,10,6,1
Other,31.023,-93.108,2243.0,2026,1,18,10,6,1
Wildfire,30.4547222,-82.7788889,500.0,2026,1,17,18,5,1
Other,34.795917,-114.538383,2800.0,2026,1,17,17,5,1
Wildfire,30.074444,-84.604944,4816.0,2026,1,17,16,5,1
Other,32.91355,-87.383133,528.0,2026,1,17,11,5,1
Other,33.79591,-85.517744,812.0,2026,1,17,11,5,1
Other,26.53615,-80.39685,987.0,2026,1,17,6,5,1
Other,34.7425,-94.445278,850.0,2026,1,16,16,4,1
Other,34.964561,-94.15641,979.0,2026,1,16,13,4,1
Other,31.0373,-93.089417,2449.0,2026,1,16,10,4,1
Other,31.4759,-92.554439,1090.0,2026,1,16,9,4,1
Other,31.46275,-93.164333,1665.0,2026,1,16,8,4,1
Other,30.102333,-84.584833,2367.0,2026,1,16,8,4,1
Wildfire,34.9602778,-96.0813889,14210.0,2026,1,16,4,4,1
Other,34.617153,-85.084547,562.0,2026,1,15,13,3,1
Other,31.601963,-92.52455,1185.0,2026,1,15,9,3,1
Wildfire,35.318056,-95.855278,1174.0,2026,1,15,9,3,1
Other,31.052,-92.965,2997.0,2026,1,15,9,3,1
Other,30.89277778,-96.72333333,500.0,2026,1,15,9,3,1
Other,31.377667,-93.1537,2478.0,2026,1,15,9,3,1
Other,27.309122,-97.619391,629.0,2026,1,14,17,2,1
Other,34.550156,-96.578549,1296.0,2026,1,13,12,1,1
Other,37.537536,-92.038889,846.0,2026,1,13,9,1,1
Other,36.0178,-92.3294,730.0,2026,1,13,8,1,1
Other,31.127283,-94.2922,2763.0,2026,1,13,8,1,1
Other,34.688333,-93.810556,545.0,2026,1,13,8,1,1
Other,35.687897,-93.028483,1803.0,2026,1,13,8,1,1
Other,33.403611,-85.934167,556.0,2026,1,12,16,0,1
Other,34.5344,-96.6082,1009.0,2026,1,12,11,0,1
Other,35.473233,-92.792192,828.0,2026,1,12,9,0,1
Other,35.64505,-93.297117,1350.0,2026,1,12,8,0,1
Other,30.387333,-84.4835,2310.0,2026,1,12,7,0,1
Other,30.3895,-84.393,2662.0,2026,1,12,7,0,1
Other,28.631728,-80.675053,1210.0,2026,1,11,8,6,1
Other,27.54858,-81.320101,1161.0,2026,1,10,8,5,1
Other,36.256944,-94.872778,788.0,2026,1,9,14,4,1
Other,31.145515,-86.58686,845.0,2026,1,9,10,4,1
Wildfire,34.339722,-97.223333,688.0,2026,1,9,9,4,1
Other,27.621615,-81.220433,552.0,2026,1,9,9,4,1
Other,28.631728,-80.675053,1400.0,2026,1,9,7,4,1
Other,35.941284,-112.105746,985.0,2026,1,8,9,3,1
Other,27.623545,-81.179397,742.0,2026,1,8,9,3,1
Volcano,-16.25,168.12,844.0,2026,1,8,0,3,-1
Volcano,13.257,123.685,844.0,2026,1,7,0,2,-1
Other,45.295069,-121.348145,561.0,2026,1,5,17,0,1
Other,41.300849,-106.369774,953.0,2026,1,5,13,0,1
Wildfire,36.88005,-92.949033,700.0,2026,1,3,18,5,1
Wildfire,31.64805,-93.879367,674.0,2026,1,2,23,4,1
Other,31.12194444,-93.79361111,874.0,2026,1,2,7,4,1
