,event,date,magnitude,lat,lon
4494,Wildfire in Bolivia 1021346,2024-08-12T19:00:00Z,,-13.577857052833153,-64.98884275167623
4495,Wildfire in Australia 1021347,2024-08-12T19:00:00Z,,-12.72499449206798,135.46692008790978
4496,Wildfire in Angola 1021328,2024-08-12T19:00:00Z,,-16.397769559299455,14.31869308195542
4497,Wildfire in Angola 1021329,2024-08-12T19:00:00Z,,-17.475410389696258,21.5429817417157
4498,Wildfire in Australia 1021355,2024-08-12T19:00:00Z,,-23.30302406616199,135.33395286146646
4499,Wildfire in The Democratic Republic of Congo 1021376,2024-08-12T19:00:00Z,,-4.3235786271537044,20.095079989979297
4500,Wildfire in Angola 1021378,2024-08-12T19:00:00Z,,-17.238833341220936,21.735268868931207
4501,Wildfire in Brazil 1021386,2024-08-12T19:00:00Z,,-13.11387992331208,-58.220621476703776
4502,Wildfire in The Democratic Republic of Congo 1021377,2024-08-12T19:00:00Z,,-7.85316139515467,25.59916373086871
4503,Wildfire in Bolivia 1021418,2024-08-12T19:00:00Z,,-12.673269055346093,-68.10561069868962
4504,Wildfire in Angola 1021421,2024-08-12T19:00:00Z,,-11.131518200516082,17.360048802987112
4505,Wildfire in Angola 1021410,2024-08-12T19:00:00Z,,-14.36849779980765,21.37066342625054
4506,Wildfire in Angola 1021412,2024-08-12T19:00:00Z,,-10.357468745271358,20.623985580019035
4507,Wildfire in Australia 1021426,2024-08-12T19:00:00Z,,-13.171996041609882,135.24452118065324
4508,Wildfire in Paraguay 1021427,2024-08-12T19:00:00Z,,-22.636531355942832,-57.273834758601545
4509,Wildfire in Angola 1021409,2024-08-12T19:00:00Z,,-15.699987910287335,20.861257709163873
4510,Wildfire in The Democratic Republic of Congo 1021411,2024-08-12T19:00:00Z,,-8.731897731934994,25.48499425681025
4511,Wildfire in Russian Federation 1021430,2024-08-12T19:00:00Z,,51.104473134319676,94.36328543550827
4512,Wildfire in Türkiye 1021461,2024-08-12T19:00:00Z,,38.51799742434841,27.1427242216998
4513,Wildfire in Bolivia 1021462,2024-08-12T19:00:00Z,,-16.256806635599965,-64.15996050350536
4514,Wildfire in Angola 1021446,2024-08-12T19:00:00Z,,-13.75729678443708,21.19006310787518
4515,Wildfire in Zambia 1021447,2024-08-12T19:00:00Z,,-10.750882107016505,30.53048856885277
4516,"Gold Ranch Wildfire, Washoe, Nevada",2024-08-11T22:03:00Z,500.0,39.497432,-119.99762
4517,"FORT GREEN RADAR (53) Wildfire, Polk, Florida",2024-08-11T19:59:00Z,500.0,27.7069444,-81.9730556
4518,Wildfire in Australia 1021231,2024-08-11T19:00:00Z,,-12.803005526648683,135.65313999337118
4519,Wildfire in Botswana 1021274,2024-08-11T19:00:00Z,,-23.376112817531585,23.749801767959465
4520,Wildfire in Brazil 1021277,2024-08-11T19:00:00Z,,-14.735261180363667,-58.87139217721379
4521,Wildfire in Australia 1021278,2024-08-11T19:00:00Z,,-12.834912114382247,135.1559186772625
4522,Wildfire in Brazil 1021263,2024-08-11T19:00:00Z,,-10.15802789538155,-50.16428083411228
4523,Wildfire in Brazil 1021306,2024-08-11T19:00:00Z,,-11.84711459230125,-50.542064060928055
4524,Wildfire in Angola 1021296,2024-08-11T19:00:00Z,,-16.031808929636043,15.642235307632257
4525,Wildfire in Australia 1021307,2024-08-11T19:00:00Z,,-12.950844305628152,135.54723123295088
4526,Wildfire in Brazil 1021308,2024-08-11T19:00:00Z,,-13.666951400828742,-59.67466431615424
4527,Wildfire in Brazil 1021321,2024-08-11T19:00:00Z,,-9.225796545563304,-65.51067471874148
4528,"Wildfire in Ukraine, Republic of Moldova 1021286",2024-08-11T19:00:00Z,,46.45873961050406,30.10065662640196
4529,Wildfire in South Africa 1021330,2024-08-11T19:00:00Z,,-25.117287598133935,27.86570174693966
4530,Wildfire in Zambia 1021333,2024-08-11T19:00:00Z,,-10.86239903431287,30.512351853751433
4531,Wildfire in Zambia 1021323,2024-08-11T19:00:00Z,,-10.027008797911511,29.869270549798706
4532,Wildfire in Angola 1021331,2024-08-11T19:00:00Z,,-16.724595737196935,19.713638960924637
4533,Wildfire in Angola 1021332,2024-08-11T19:00:00Z,,-14.727407265432353,20.90775788343066
4534,Wildfire in Angola 1021334,2024-08-11T19:00:00Z,,-9.392990457153978,20.06982489024305
4535,Wildfire in Brazil 1021348,2024-08-11T19:00:00Z,,-15.446615769922277,-52.97709914244546
4536,Wildfire in Paraguay 1021349,2024-08-11T19:00:00Z,,-20.225597963174692,-58.70705288691781
4537,Wildfire in Russian Federation 1021350,2024-08-11T19:00:00Z,,52.793132925980316,116.61666117912284
4538,Wildfire in Brazil 1021364,2024-08-11T19:00:00Z,,-14.886195343314618,-56.56464096022431
4539,Wildfire in Bolivia 1021353,2024-08-11T19:00:00Z,,-17.598779803060808,-59.207969274226855
4540,Wildfire in Angola 1021379,2024-08-11T19:00:00Z,,-12.69570292400918,17.74499806662416
4541,Wildfire in Zambia 1021380,2024-08-11T19:00:00Z,,-9.874950813740726,29.673667248799184
4542,Wildfire in Brazil 1021387,2024-08-11T19:00:00Z,,-12.45484237212747,-62.47209619110567
4543,Wildfire in Brazil 1021388,2024-08-11T19:00:00Z,,-20.821009622003228,-57.75322535563342
4544,Wildfire in Bolivia 1021389,2024-08-11T19:00:00Z,,-16.554414988388807,-59.83190181425423
4545,Wildfire in Bolivia 1021398,2024-08-11T19:00:00Z,,-17.5038528179552,-59.181313728791125
4546,Wildfire in Mozambique 1021366,2024-08-11T19:00:00Z,,-13.582736298861503,38.32959307168844
4547,Wildfire in Angola 1021381,2024-08-11T19:00:00Z,,-10.202195597066659,20.650644316771295
4548,Wildfire in Angola 1021413,2024-08-11T19:00:00Z,,-10.592679586415988,20.557509792281067
4549,Wildfire in Angola 1021414,2024-08-11T19:00:00Z,,-10.596253838210467,16.860214289020835
4550,Wildfire in The Democratic Republic of Congo 1021415,2024-08-11T19:00:00Z,,-6.725148490916974,17.131500260722763
4551,Wildfire in Angola 1021465,2024-08-11T19:00:00Z,,-10.448115035162164,20.32598755516862
4552,Wildfire in Bolivia 1021463,2024-08-11T19:00:00Z,,-15.527532176805023,-63.27854420877394
4553,Wildfire in Bolivia 1021464,2024-08-11T19:00:00Z,,-16.42574090593983,-60.18637660593399
4554,Wildfire in Brazil 1021466,2024-08-11T19:00:00Z,,-20.95738964063876,-57.077224755410256
4555,Wildfire in Brazil 1021467,2024-08-11T19:00:00Z,,-20.958508855496344,-56.905138184688056
4556,Wildfire in Brazil 1021468,2024-08-11T19:00:00Z,,-8.277484545436307,-47.21204268135545
4557,Wildfire in The Democratic Republic of Congo 1021469,2024-08-11T19:00:00Z,,-6.545690730939309,17.34284783351382
4558,Wildfire in Russian Federation 1021470,2024-08-11T19:00:00Z,,51.45508870302812,116.72450492610832
4559,Wildfire in Bolivia 1021471,2024-08-11T19:00:00Z,,-15.698107644227111,-61.26753961092573
4560,"ROAD NINE Wildfire, Douglas, Washington",2024-08-11T11:24:00Z,1450.0,47.76,-119.39
4561,Wildfire in Canada 1021187,2024-08-10T19:00:00Z,,62.38697126532642,-123.00084419163979
4562,Wildfire in Bolivia 1021226,2024-08-10T19:00:00Z,,-15.238550780197029,-60.71370498885354
4563,Wildfire in Bolivia 1021219,2024-08-10T19:00:00Z,,-13.184316339849184,-63.11952096644552
4564,Wildfire in Bolivia 1021220,2024-08-10T19:00:00Z,,-15.790447278214229,-61.91564692725358
4565,Wildfire in Brazil 1021232,2024-08-10T19:00:00Z,,-13.504067280823127,-58.15096208988025
4566,Wildfire in Australia 1021233,2024-08-10T19:00:00Z,,-15.836121344573447,136.13295342180731
4567,Wildfire in Canada 1021234,2024-08-10T19:00:00Z,,57.3472941819545,-96.24970715146085
4568,Wildfire in Namibia 1021249,2024-08-10T19:00:00Z,,-19.318924346078045,19.547099610784922
4569,Wildfire in Angola 1021250,2024-08-10T19:00:00Z,,-12.886570734952631,20.872731269287986
4570,Wildfire in Angola 1021248,2024-08-10T19:00:00Z,,-16.094444217408792,13.511188374998001
4571,Wildfire in Canada 1021242,2024-08-10T19:00:00Z,,61.214700757558234,-109.3370927714659
4572,Wildfire in Bolivia 1021268,2024-08-10T19:00:00Z,,-12.19762111955318,-65.01453518534717
4573,Wildfire in Bolivia 1021273,2024-08-10T19:00:00Z,,-12.203804155095575,-65.00688594571938
4574,Wildfire in Bolivia 1021264,2024-08-10T19:00:00Z,,-15.398676391228562,-62.794984356681205
4575,Wildfire in Bolivia 1021265,2024-08-10T19:00:00Z,,-16.48497099989245,-58.95123474640866
4576,Wildfire in Brazil 1021266,2024-08-10T19:00:00Z,,-9.460667530099967,-60.53309977998192
4577,Wildfire in Brazil 1021267,2024-08-10T19:00:00Z,,-13.453086581746165,-46.0330167068896
4578,Wildfire in Brazil 1021279,2024-08-10T19:00:00Z,,-9.471592313898379,-60.52510661661587
4579,Wildfire in Bolivia 1021280,2024-08-10T19:00:00Z,,-16.49706923364881,-59.66972066487884
4580,Wildfire in Angola 1021316,2024-08-10T19:00:00Z,,-17.658758576450552,22.588538002350266
4581,Wildfire in Brazil 1021309,2024-08-10T19:00:00Z,,-14.44754145834721,-53.35240547391562
4582,Wildfire in Brazil 1021310,2024-08-10T19:00:00Z,,-14.022251007703199,-53.91413914525851
4583,Wildfire in Angola 1021297,2024-08-10T19:00:00Z,,-15.192378240591731,20.360219602274146
4584,Wildfire in Angola 1021356,2024-08-10T19:00:00Z,,-14.396132995716822,19.95415908123773
4585,Wildfire in Angola 1021357,2024-08-10T19:00:00Z,,-14.192894526373669,21.263787437492393
4586,Wildfire in Brazil 1021354,2024-08-10T19:00:00Z,,-14.88841260278522,-58.64181644325555
4587,Wildfire in Brazil 1021351,2024-08-10T19:00:00Z,,-20.261773950961157,-57.626809121544525
4588,Wildfire in Brazil 1021352,2024-08-10T19:00:00Z,,-20.551146613347832,-57.701728493010016
4589,Wildfire in Angola 1021335,2024-08-10T19:00:00Z,,-17.81831820946934,21.737372739204933
4590,Wildfire in Angola 1021336,2024-08-10T19:00:00Z,,-15.4478618612443,21.10010818348781
4591,Wildfire in Zambia 1021382,2024-08-10T19:00:00Z,,-9.698409480218523,29.61045655436394
4592,Wildfire in The Democratic Republic of Congo 1021383,2024-08-10T19:00:00Z,,-9.191569824946132,24.68835445131486
4593,Wildfire in Angola 1021367,2024-08-10T19:00:00Z,,-14.488360979994056,21.554465748069237
4594,Wildfire in Russian Federation 1021472,2024-08-10T19:00:00Z,,69.2727853904676,135.1335111707776
4595,Wildfire in Angola 1021476,2024-08-10T19:00:00Z,,-16.914381777453723,16.469433968681084
4596,Wildfire in Brazil 1021477,2024-08-10T19:00:00Z,,-13.428289236817278,-57.05282847584889
4597,Wildfire in Bolivia 1021478,2024-08-10T19:00:00Z,,-17.46862917263327,-58.182479566517216
4598,Wildfire in Bolivia 1021479,2024-08-10T19:00:00Z,,-17.66319708678851,-58.41912881452696
4599,Wildfire in Canada 1021480,2024-08-10T19:00:00Z,,55.51784008165352,-102.59187512240806
4600,Wildfire in Russian Federation 1021481,2024-08-10T19:00:00Z,,68.41891677587935,132.98995756601957
4601,Wildfire in Angola 1021483,2024-08-10T19:00:00Z,,-14.402123481908673,17.098213156993193
4602,Wildfire in Bolivia 1021484,2024-08-10T19:00:00Z,,-15.946869524031646,-62.10339399452697
4603,Wildfire in Angola 1021485,2024-08-10T19:00:00Z,,-13.043803073759408,16.924071313525854
4604,Wildfire in Bolivia 1021486,2024-08-10T19:00:00Z,,-13.48599659153236,-63.413280532190264
4605,Wildfire in Brazil 1021487,2024-08-10T19:00:00Z,,-20.82751508607654,-57.076942899635974
4606,Wildfire in Angola 1021473,2024-08-10T19:00:00Z,,-14.101016586860917,19.964759052868892
4607,Wildfire in Angola 1021475,2024-08-10T19:00:00Z,,-17.03493532988933,20.412123209843315
4608,Wildfire in Australia 1021474,2024-08-10T19:00:00Z,,-18.435282717686185,126.64166286187687
4609,Wildfire in Angola 1021482,2024-08-10T19:00:00Z,,-10.48570507724433,16.798488114924844
4610,"Dixon Wildfire, Douglas, Oregon",2024-08-10T18:20:00Z,1500.0,42.91586667,-122.9368
4611,"Dixon Wildfire, Douglas, Oregon",2024-08-10T17:52:00Z,1833.0,42.915867,-122.9368
4612,"HOLYLAND (13) Wildfire, Palm Beach, Florida",2024-08-09T20:20:00Z,2000.0,26.4033333,-80.7269444
4613,Wildfire in Bolivia 1021048,2024-08-09T19:00:00Z,,-16.77548075154814,-58.67186347220135
4614,Wildfire in Australia 1021049,2024-08-09T19:00:00Z,,-12.263686204013801,136.52377610489143
4615,Wildfire in Brazil 1021074,2024-08-09T19:00:00Z,,-12.047520690747483,-50.569978160874285
4616,Wildfire in United States 1021075,2024-08-09T19:00:00Z,,42.54313056440227,-119.71450087432683
4617,Wildfire in Canada 1021188,2024-08-09T19:00:00Z,,61.89678762770843,-110.43719024808371
4618,Wildfire in Australia 1021189,2024-08-09T19:00:00Z,,-13.140504819033815,136.42820353683808
4619,Wildfire in Australia 1021190,2024-08-09T19:00:00Z,,-12.246731117178166,136.5048920390548
4620,Wildfire in Angola 1021059,2024-08-09T19:00:00Z,,-15.681039152683274,18.743761226570133
4621,Wildfire in Zimbabwe 1021055,2024-08-09T19:00:00Z,,-19.73197522870363,29.595445184098356
4622,Wildfire in Mozambique 1021198,2024-08-09T19:00:00Z,,-18.26017126018422,33.37212583694813
4623,Wildfire in Bolivia 1021205,2024-08-09T19:00:00Z,,-16.387147879079013,-58.791626735947546
4624,Wildfire in Canada 1021235,2024-08-09T19:00:00Z,,56.15207974572096,-97.1415075741185
4625,Wildfire in Angola 1021203,2024-08-09T19:00:00Z,,-13.921815348734858,21.283424452609488
4626,Wildfire in South Africa 1021204,2024-08-09T19:00:00Z,,-27.804892077576717,29.724751594037514
4627,Wildfire in Zambia 1021206,2024-08-09T19:00:00Z,,-10.03365607159178,29.077168005606588
4628,Wildfire in Zambia 1021207,2024-08-09T19:00:00Z,,-11.905234868343705,28.95292516534612
4629,Wildfire in Australia 1021221,2024-08-09T19:00:00Z,,-18.746508995659173,128.5462380506904
4630,Wildfire in Brazil 1021222,2024-08-09T19:00:00Z,,-13.060531341220129,-56.867668667706376
4631,"Wildfire in Brazil, Bolivia 1021227",2024-08-09T19:00:00Z,,-17.456884411964044,-58.08051580809457
4632,Wildfire in Zambia 1021251,2024-08-09T19:00:00Z,,-10.068989624458244,31.9090860420408
4633,Wildfire in Zambia 1021252,2024-08-09T19:00:00Z,,-11.889758892637506,30.724400192871155
4634,Wildfire in The Democratic Republic of Congo 1021253,2024-08-09T19:00:00Z,,-9.230201567934092,24.984462848425842
4635,Wildfire in Brazil 1021281,2024-08-09T19:00:00Z,,-6.894342975234373,-59.347086524594644
4636,Wildfire in Brazil 1021269,2024-08-09T19:00:00Z,,-7.5304795920339505,-55.02591174847424
4637,Wildfire in Australia 1021243,2024-08-09T19:00:00Z,,-17.845918483604034,138.48983729647998
4638,Wildfire in Canada 1021244,2024-08-09T19:00:00Z,,61.035437732927896,-109.92223045987649
4639,Wildfire in Canada 1021245,2024-08-09T19:00:00Z,,59.333487446603925,-110.27862023838108
4640,Wildfire in Zambia 1021298,2024-08-09T19:00:00Z,,-14.403290534269294,26.71037193666046
4641,Wildfire in Angola 1021301,2024-08-09T19:00:00Z,,-16.160043292675116,15.329146729842268
4642,Wildfire in Australia 1021311,2024-08-09T19:00:00Z,,-16.856128264671213,124.50974286521271
4643,Wildfire in Brazil 1021312,2024-08-09T19:00:00Z,,-15.806706502008447,-47.21327906288065
4644,Wildfire in Bolivia 1021313,2024-08-09T19:00:00Z,,-12.78612174319004,-64.13300990581189
4645,Wildfire in Bolivia 1021314,2024-08-09T19:00:00Z,,-12.95715237882413,-65.25141504706424
4646,Wildfire in Brazil 1021315,2024-08-09T19:00:00Z,,-20.585486726519015,-57.27319787021333
4647,Wildfire in Angola 1021322,2024-08-09T19:00:00Z,,-17.395734267835696,18.944327645444158
4648,Wildfire in Angola 1021317,2024-08-09T19:00:00Z,,-16.84153437314085,21.700857646709252
4649,Wildfire in Mozambique 1021287,2024-08-09T19:00:00Z,,-17.814982997982742,33.473466874195495
4650,Wildfire in Mozambique 1021299,2024-08-09T19:00:00Z,,-15.388496234683437,38.26486161236238
4651,Wildfire in The Democratic Republic of Congo 1021300,2024-08-09T19:00:00Z,,-7.8908781271200095,25.957419811987258
4652,Wildfire in Tanzania 1021337,2024-08-09T19:00:00Z,,-5.966741251246056,32.0633647260093
4653,Wildfire in Angola 1021338,2024-08-09T19:00:00Z,,-10.718403126625459,20.66461182979226
4654,Wildfire in Angola 1021339,2024-08-09T19:00:00Z,,-12.123175198936774,17.742517104643238
4655,Wildfire in Zambia 1021340,2024-08-09T19:00:00Z,,-12.929787591280993,29.928740184399402
4656,Wildfire in Zambia 1021341,2024-08-09T19:00:00Z,,-11.115138372735371,29.514743371706103
4657,Wildfire in Angola 1021342,2024-08-09T19:00:00Z,,-14.992980161130307,16.297662173598987
4658,Wildfire in Zambia 1021343,2024-08-09T19:00:00Z,,-11.085598185879608,28.862106615676492
4659,Wildfire in Zambia 1021344,2024-08-09T19:00:00Z,,-16.124347262813174,25.861946387522558
4660,Wildfire in Canada 1021489,2024-08-09T19:00:00Z,,53.31431666053767,-125.79210887208359
4661,Wildfire in Angola 1021491,2024-08-09T19:00:00Z,,-14.111207381303286,18.71941241729047
4662,Wildfire in Mozambique 1021495,2024-08-09T19:00:00Z,,-14.416631569689095,36.29694028899707
4663,Wildfire in Angola 1021498,2024-08-09T19:00:00Z,,-15.705454965163472,20.84211910337522
4664,Wildfire in Zambia 1021500,2024-08-09T19:00:00Z,,-10.187609912360323,29.343714874529336
4665,Wildfire in The Democratic Republic of Congo 1021504,2024-08-09T19:00:00Z,,-6.649861606958802,17.276711406054744
4666,Wildfire in Bolivia 1021494,2024-08-09T19:00:00Z,,-13.321841160489345,-65.10588902434989
4667,Wildfire in The Democratic Republic of Congo 1021503,2024-08-09T19:00:00Z,,-5.715335092456242,17.531058669493557
4668,"Wildfire in Angola, Namibia 1021492",2024-08-09T19:00:00Z,,-17.6797610384837,22.93018176237189
4669,Wildfire in Bolivia 1021488,2024-08-09T19:00:00Z,,-13.597518450615732,-64.97577515698178
4670,Wildfire in Peru 1021490,2024-08-09T19:00:00Z,,-11.4710303285713,-69.46856975448054
4671,Wildfire in Angola 1021493,2024-08-09T19:00:00Z,,-14.72671092546764,18.14851601575095
4672,Wildfire in Brazil 1021496,2024-08-09T19:00:00Z,,-8.695170644193439,-46.91144241860938
4673,Wildfire in Bolivia 1021497,2024-08-09T19:00:00Z,,-17.54309854941877,-58.382682189890446
4674,Wildfire in The Democratic Republic of Congo 1021499,2024-08-09T19:00:00Z,,-6.389306514181402,17.14656624419915
4675,Wildfire in The Democratic Republic of Congo 1021501,2024-08-09T19:00:00Z,,-6.443550408790158,16.82043019190173
4676,Wildfire in Brazil 1021502,2024-08-09T19:00:00Z,,-6.031673672866818,-47.69691913362631
4677,"Dove Creek Wildfire, Box Elder, Utah",2024-08-09T17:57:00Z,594.0,41.67925,-113.461593
4678,"Boise Wildfire, Humboldt, California",2024-08-09T12:07:00Z,1621.0,41.251467,-123.51795
4679,"Ruby Wildfire, Whatcom, Washington",2024-08-09T11:21:00Z,1000.0,48.67895,-121.04844
4680,"Floyd Jefferson Rd. Wildfire, Floyd, Georgia",2024-08-08T19:33:00Z,579.0,34.1394444,-85.4072222
4681,"Hanger Wildfire, Shackelford, Texas",2024-08-08T19:31:00Z,500.0,32.75296667,-99.22028333
4682,Wildfire in Australia 1020968,2024-08-08T19:00:00Z,,-16.418139832958996,137.69697609195632
4683,Wildfire in Angola 1020981,2024-08-08T19:00:00Z,,-12.971253502386832,21.353949628729186
4684,Wildfire in Angola 1020980,2024-08-08T19:00:00Z,,-9.835956615312345,18.98992379479127
4685,Wildfire in Angola 1021021,2024-08-08T19:00:00Z,,-9.957288109713872,21.019039800024853
4686,Wildfire in Australia 1021043,2024-08-08T19:00:00Z,,-14.10862587496676,132.00090587852605
4687,Wildfire in Angola 1021022,2024-08-08T19:00:00Z,,-11.831645710590054,17.410596715065914
4688,Wildfire in Angola 1021060,2024-08-08T19:00:00Z,,-8.142904282245416,19.292491836802824
4689,Wildfire in South Africa 1021061,2024-08-08T19:00:00Z,,-25.00594809561931,30.36445309377834
4690,Wildfire in Canada 1021191,2024-08-08T19:00:00Z,,55.64345624878132,-100.68773812723657
4691,Wildfire in Australia 1021192,2024-08-08T19:00:00Z,,-12.62446145479287,135.58710393677094
4692,Wildfire in Brazil 1021076,2024-08-08T19:00:00Z,,-10.160652137271052,-50.341626952012255
4693,Wildfire in The Republic of North Macedonia 1021056,2024-08-08T19:00:00Z,,41.00581652200888,21.603703840136347
4694,Wildfire in The Democratic Republic of Congo 1021228,2024-08-08T19:00:00Z,,-7.0391550465283945,26.33613612308704
